Date,"Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428","Coal - Richards Bay,South Africa - India - RB2 (5500 NAR)",Pellet_Exw_Raipur,"Mumbai: Scrap Price 80:20 INR/t, 1047","Pig Iron, DAP-Raipur, India : Steel Grade","Sponge Iron, CDRI, DAP Durgapur, India : Mix (70% Lumps, 30% Fines), FeM 78% (+/-1)","Rebar, Exw-Mumbai, India : 12-25mm, IF Route,Fe 500, IS 1786","Sponge Iron, PDRI, Exw-Raipur, India : Lumps,FeM 80%, +/-1","Ingot, Exw-Raipur, India, 3.5 x 4.5 Inch, IS 2830","Billet, DAP-Mumbai, India,100x100mm, IS 2831","Rebar, Exw-Raipur, India : 12-25mm, IF Route,Fe 500, IS 1786",WPI_MS_Bright_Bars,Rebar production IF,"Structure-Angle, Exw-Mumbai, India : 75x75 Angle, IF Route,IS 2062/2011 E-250 Gr A","Structure-Angle, Exw-Durgapur, India : 130x130 Angle, IF Route,IS 2062/2011 E-250 Gr A","Price : Structure-Angle, Exw-Raipur, India : 150x150 Angle, IF Route,IS 2062/2011 E-250 Gr A"
2015-02-15,2560.31761592831,56.0,6500.0,21058.3333333333,21200.0,17766.6666666667,32033.3333333333,16933.3333333333,25700.0,28925.0,29600.0,94.25,0.3725,32933.3333333333,34650.0,32300.0
2015-02-22,2560.31761592831,56.0,6500.0,21600.0,21350.0,17733.3333333333,32733.3333333333,17016.6666666667,27000.0,29966.67,30000.0,93.78,0.3725,33150.0,34650.0,32450.0
2015-03-01,2560.31761592831,55.0,6550.0,22058.3333333333,21500.0,18933.3333333333,33200.0,17391.6666666667,27400.0,30225.0,31266.6666666667,93.3,0.369608,33150.0,34650.0,33500.0
2015-03-08,2560.31761592831,55.0,6500.0,21812.5,21500.0,18700.0,32800.0,17087.5,26900.0,29475.0,31075.0,93.14,0.352258,33500.0,34650.0,33500.0
2015-03-15,2560.31761592831,54.0,6350.0,21416.6666666667,21060.0,18625.0,31883.3333333333,16716.6666666667,26000.0,28450.0,30583.3333333333,92.98,0.352258,32500.0,33500.0,32900.0
2015-03-22,2560.31761592831,54.0,6275.0,21170.0,21060.0,17966.6666666667,31366.6666666667,16483.3333333333,26200.0,28416.67,29800.0,92.82,0.352258,32160.0,33100.0,32000.0
2015-03-29,1900.40353446422,53.0,6200.0,21191.6666666667,20250.0,17800.0,31483.3333333333,16475.0,26000.0,28450.0,30200.0,92.66,0.352258,32266.6666666667,33250.0,32333.33
2015-04-05,1900.40353446422,52.0,6150.0,21483.3333333333,20000.0,17841.6666666667,31883.3333333333,16283.3333333333,27000.0,29116.67,30133.3333333333,91.98,0.338978,32900.0,32750.0,32500.0
2015-04-12,1900.40353446422,52.0,6150.0,21600.0,20000.0,18366.6666666667,32550.0,16475.0,26800.0,29391.67,30916.6666666667,91.46,0.333667,33350.0,33050.0,33000.0
2015-04-19,1900.40353446422,52.0,6150.0,21183.3333333333,20300.0,18241.6666666667,31850.0,16108.3333333333,26250.0,28708.33,30533.3333333333,90.94,0.333667,32600.0,32650.0,32460.0
2015-04-26,1900.40353446422,52.0,6100.0,21070.0,20433.3333333333,17941.6666666667,31600.0,15883.3333333333,25700.0,28633.33,30000.0,90.42,0.333667,32533.3333333333,32250.0,32100.0
2015-05-03,1900.40353446422,52.0,6000.0,20800.0,20125.0,17375.0,31566.6666666667,15700.0,25550.0,28516.67,29466.6666666667,89.67,0.365828,32480.0,31800.0,31780.0
2015-05-10,1866.56178669683,53.0,5950.0,20520.0,19800.0,17608.3333333333,31133.3333333333,15583.3333333333,25600.0,27983.33,29483.3333333333,89.43,0.40871,32016.6666666667,31500.0,31400.0
2015-05-17,1781.95741727836,53.0,6000.0,20450.0,19650.0,17925.0,30933.3333333333,15491.6666666667,24900.0,27700.0,29383.3333333333,89.2,0.40871,31633.3333333333,31600.0,31400.0
2015-05-24,1781.95741727836,53.0,5950.0,20450.0,19233.3333333333,17083.3333333333,30433.3333333333,14991.6666666667,24450.0,27300.0,28850.0,88.97,0.40871,31233.3333333333,30650.0,30800.0
2015-05-31,1781.95741727836,53.0,5950.0,20550.0,19050.0,16566.6666666667,30550.0,14891.6666666667,24900.0,27550.0,29266.6666666667,88.73,0.40871,31300.0,30100.0,30500.0
2015-06-07,1781.95741727836,52.0,5900.0,20533.3333333333,19000.0,16250.0,30183.3333333333,14800.0,24700.0,27233.33,29866.6666666667,87.98,0.387333,31200.0,30350.0,30400.0
2015-06-14,1781.95741727836,52.0,5900.0,20500.0,19000.0,16258.3333333333,30050.0,14640.0,25100.0,27216.67,29833.3333333333,87.46,0.387333,31100.0,30950.0,30300.0
2015-06-21,1781.95741727836,52.0,5700.0,20420.0,18900.0,15850.0,29816.6666666667,14391.6666666667,24600.0,26983.33,29866.6666666667,86.94,0.387333,30950.0,31150.0,30300.0
2015-06-28,1781.95741727836,52.0,5700.0,20150.0,18800.0,15650.0,29083.3333333333,14258.3333333333,24700.0,26483.33,28916.6666666667,86.42,0.387333,30460.0,30950.0,30200.0
2015-07-05,1781.95741727836,52.0,5700.0,19800.0,18800.0,15408.3333333333,29083.3333333333,14275.0,24550.0,26200.0,28783.3333333333,85.22,0.339699,30440.0,30750.0,30100.0
2015-07-12,1781.95741727836,52.0,5700.0,18933.3333333333,18800.0,15833.3333333333,28600.0,13960.0,23850.0,25166.67,28150.0,84.54,0.320645,29800.0,30750.0,30100.0
2015-07-19,1781.95741727836,51.0,5500.0,18500.0,18800.0,15400.0,28083.3333333333,13600.0,22850.0,24575.0,27250.0,83.86,0.320645,29166.6666666667,30250.0,29666.67
2015-07-26,1781.95741727836,50.5,5400.0,17640.0,18600.0,15066.6666666667,27600.0,13540.0,22300.0,24116.67,26583.3333333333,83.18,0.320645,28380.0,29850.0,28600.0
2015-08-02,1781.95741727836,50.0,5200.0,17000.0,18500.0,14575.0,26816.6666666667,13233.3333333333,21900.0,23600.0,25833.3333333333,82.5,0.323871,28000.0,29850.0,28100.0
2015-08-09,1781.95741727836,48.0,5150.0,17080.0,18500.0,14300.0,27050.0,13441.6666666667,22400.0,24366.67,25800.0,82.5,0.331935,28500.0,28950.0,27940.0
2015-08-16,1748.11566951097,48.0,5100.0,17190.0,18300.0,14270.0,27360.0,13340.0,21800.0,24320.0,25860.0,82.5,0.331935,28760.0,28950.0,27540.0
2015-08-23,1714.27392174358,47.0,5100.0,17966.6666666667,18300.0,14780.0,28033.3333333333,13550.0,22900.0,25125.0,25833.3333333333,82.5,0.331935,29033.3333333333,28950.0,27383.33
2015-08-30,1638.12998926695,45.5,5250.0,18950.0,18500.0,15890.0,28980.0,14425.0,23250.0,25800.0,26980.0,82.5,0.331935,29620.0,29850.0,28375.0
2015-09-06,1426.61906572077,45.0,5300.0,18716.6666666667,18500.0,15866.6666666667,29000.0,14383.3333333333,22950.0,25516.67,27383.3333333333,82.02,0.337419,29533.3333333333,30050.0,28366.67
2015-09-13,1409.69819183708,44.0,5300.0,18433.3333333333,18566.6666666667,15150.0,28566.6666666667,14216.6666666667,23300.0,24916.67,26616.6666666667,81.54,0.338333,28900.0,30050.0,28100.0
2015-09-20,1370.21502471686,41.0,5150.0,18000.0,19200.0,15420.0,28500.0,14660.0,23200.0,24990.0,27540.0,81.06,0.338333,28866.6666666667,30250.0,28550.0
2015-09-27,1358.93557018599,40.0,5100.0,18000.0,19600.0,14816.6666666667,28000.0,13910.0,22800.0,24316.67,26650.0,80.58,0.338333,28320.0,30050.0,28333.33
2015-10-04,1494.30256125555,40.0,5000.0,17666.6666666667,19600.0,13758.3333333333,27083.3333333333,13450.0,22350.0,23650.0,26000.0,79.62,0.345,27540.0,29650.0,28016.67
2015-10-11,1494.30256125555,40.0,4850.0,17066.6666666667,19050.0,13550.0,26683.3333333333,12983.3333333333,21600.0,23216.67,25425.0,79.14,0.35,27333.3333333333,29650.0,27416.67
2015-10-18,1494.30256125555,39.5,4750.0,16825.0,18500.0,13933.3333333333,26350.0,12808.3333333333,21600.0,23116.67,25275.0,78.66,0.35,27066.6666666667,29050.0,27100.0
2015-10-25,1494.30256125555,39.0,4700.0,16540.0,18500.0,13800.0,26240.0,12370.0,20350.0,22980.0,24890.0,78.18,0.35,26880.0,29050.0,26940.0
2015-11-01,1494.30256125555,39.0,4500.0,15733.3333333333,18137.5,13058.3333333333,25675.0,11975.0,20000.0,22216.67,23841.6666666667,77.7,0.337667,26400.0,28150.0,25633.33
2015-11-08,1494.30256125555,41.0,4500.0,15380.0,17650.0,12641.6666666667,24916.6666666667,11933.3333333333,19950.0,21700.0,23566.6666666667,77.74,0.263667,25716.6666666667,27750.0,24633.33
2015-11-15,1494.30256125555,42.0,4500.0,15300.0,17600.0,12537.5,25150.0,12037.5,19700.0,21700.0,23650.0,77.78,0.263667,25900.0,27750.0,24400.0
2015-11-22,1392.77731795338,44.0,4500.0,15460.0,17100.0,12158.3333333333,25083.3333333333,11766.6666666667,19400.0,21825.0,23158.3333333333,77.82,0.263667,25983.3333333333,27650.0,24600.0
2015-11-29,1392.77731795338,44.0,4400.0,15620.0,16800.0,11666.6666666667,24750.0,11441.6666666667,19200.0,21841.67,22883.3333333333,77.86,0.263667,26000.0,26750.0,24200.0
2015-12-06,1392.77731795338,43.5,4350.0,15520.0,16300.0,11525.0,24633.3333333333,11066.6666666667,19150.0,21700.0,22700.0,78.02,0.285409,25616.6666666667,25550.0,23700.0
2015-12-13,1392.77731795338,42.5,4200.0,15483.3333333333,16200.0,12166.6666666667,25291.6666666667,11441.6666666667,20200.0,22308.33,23425.0,78.14,0.289032,26000.0,26050.0,24233.33
2015-12-20,1392.77731795338,41.0,4150.0,15550.0,16166.6666666667,12325.0,25600.0,11650.0,20900.0,22416.67,24133.3333333333,78.26,0.289032,26416.6666666667,26250.0,24900.0
2015-12-27,1392.77731795338,41.0,4300.0,15500.0,16400.0,12750.0,26280.0,12400.0,21350.0,23530.0,25560.0,78.38,0.289032,27480.0,27350.0,26000.0
2016-01-03,1392.77731795338,41.0,4250.0,16000.0,17000.0,13450.0,28200.0,13100.0,22350.0,24170.0,27500.0,78.4,0.296774,28700.0,27850.0,26640.0
2016-01-10,1392.77731795338,41.0,4350.0,15800.0,17600.0,12883.3333333333,27516.6666666667,12716.6666666667,20500.0,23433.33,26800.0,78.3,0.307097,27816.6666666667,28350.0,26600.0
2016-01-17,1392.77731795338,41.0,4350.0,15350.0,17600.0,12333.3333333333,26741.6666666667,12141.6666666667,20800.0,22875.0,25500.0,78.2,0.307097,27050.0,27550.0,25800.0
2016-01-24,1392.77731795338,41.0,4150.0,15341.6666666667,17600.0,12066.6666666667,26316.6666666667,11700.0,20200.0,22825.0,24666.6666666667,78.1,0.307097,26766.6666666667,27350.0,25600.0
2016-01-31,1392.77731795338,42.0,4150.0,15125.0,17925.0,11280.0,25870.0,10910.0,19000.0,22070.0,23460.0,78.0,0.307097,26340.0,26850.0,24760.0
2016-02-07,1392.77731795338,42.0,4000.0,14950.0,18037.5,12358.3333333333,26000.0,11725.0,21350.0,22866.67,24183.3333333333,78.2,0.301724,26800.0,27150.0,24916.67
2016-02-14,1316.63338547676,42.0,4350.0,15516.6666666667,19050.0,13575.0,27608.3333333333,12966.6666666667,21050.0,24050.0,26000.0,78.5,0.301724,28183.3333333333,28850.0,26833.33
2016-02-21,1291.25207465122,42.0,4200.0,15733.3333333333,18866.6666666667,12741.6666666667,27358.3333333333,12150.0,21950.0,24016.67,25166.6666666667,78.8,0.301724,27933.3333333333,27750.0,26300.0
2016-02-28,1291.25207465122,42.0,4200.0,15766.6666666667,18600.0,12716.6666666667,27816.6666666667,12150.0,22150.0,24366.67,25308.3333333333,79.1,0.301724,28333.3333333333,28250.0,26700.0
2016-03-06,1291.25207465122,42.0,4300.0,15880.0,19100.0,12916.6666666667,27350.0,12275.0,22200.0,24266.67,25525.0,79.8,0.22891,28250.0,28450.0,27250.0
2016-03-13,1291.25207465122,43.33,4250.0,16200.0,19725.0,12666.6666666667,27791.6666666667,12075.0,22800.0,24941.67,25591.6666666667,80.2,0.216774,29080.0,28250.0,27733.33
2016-03-20,1291.25207465122,44.0,4300.0,16083.3333333333,19725.0,12066.6666666667,27650.0,11850.0,21900.0,24216.67,25575.0,80.6,0.216774,28550.0,28450.0,27450.0
2016-03-27,1291.25207465122,44.0,4300.0,15975.0,20250.0,12162.5,26875.0,11687.5,22350.0,24100.0,25087.5,81.0,0.216774,28300.0,28450.0,26825.0
2016-04-03,1291.25207465122,43.5,4150.0,16300.0,20250.0,12400.0,27550.0,12150.0,22800.0,24700.0,25900.0,81.06,0.252871,28916.6666666667,28650.0,27566.67
2016-04-10,1291.25207465122,43.0,4450.0,16500.0,20583.3333333333,12141.6666666667,27708.3333333333,12050.0,22100.0,24608.33,26050.0,80.72,0.301,28720.0,29250.0,27450.0
2016-04-17,1291.25207465122,43.0,4450.0,16566.6666666667,20366.6666666667,12100.0,27583.3333333333,11625.0,22200.0,24341.67,25700.0,80.38,0.301,28520.0,29250.0,27266.67
2016-04-24,1291.25207465122,44.0,4300.0,16920.0,20287.5,11916.6666666667,27600.0,11083.3333333333,21900.0,24283.33,25441.6666666667,80.04,0.301,28633.3333333333,29250.0,26800.0
2016-05-01,1291.25207465122,44.0,4150.0,16700.0,20950.0,12066.6666666667,27500.0,11175.0,21700.0,24383.33,25390.0,79.7,0.306065,28450.0,29550.0,26466.67
2016-05-08,1291.25207465122,44.0,4150.0,16333.3333333333,21100.0,11458.3333333333,26916.6666666667,10983.3333333333,21700.0,23700.0,25058.3333333333,79.38,0.336452,27916.6666666667,29050.0,26350.0
2016-05-15,1291.25207465122,44.0,4150.0,16200.0,21100.0,11200.0,26783.3333333333,10900.0,20850.0,23233.33,24866.6666666667,79.06,0.336452,27616.6666666667,28850.0,26150.0
2016-05-22,1291.25207465122,45.0,4050.0,16183.3333333333,20825.0,11258.3333333333,26516.6666666667,10825.0,20950.0,23133.33,24408.3333333333,78.74,0.336452,27383.3333333333,28650.0,26066.67
2016-05-29,1291.25207465122,45.0,4050.0,16300.0,20650.0,11208.3333333333,26558.3333333333,10808.3333333333,20800.0,22983.33,24225.0,78.42,0.336452,27250.0,28650.0,25850.0
2016-06-05,1291.25207465122,45.5,4050.0,16200.0,20550.0,11300.0,26458.3333333333,10941.6666666667,20600.0,23016.67,24150.0,77.78,0.332796,27100.0,28650.0,25750.0
2016-06-12,1291.25207465122,48.0,3900.0,16180.0,19483.3333333333,11483.3333333333,25966.6666666667,10916.6666666667,20500.0,22750.0,24075.0,77.46,0.331333,27000.0,28550.0,25500.0
2016-06-19,1291.25207465122,47.0,3900.0,15966.6666666667,19083.3333333333,11366.6666666667,25420.0,10833.3333333333,20600.0,22516.67,23930.0,77.14,0.331333,26666.6666666667,28450.0,25300.0
2016-06-26,1223.56857911644,48.0,3900.0,16000.0,18950.0,11475.0,25658.3333333333,10891.6666666667,20500.0,22650.0,24183.3333333333,76.82,0.331333,26933.3333333333,27750.0,25300.0
2016-07-03,1291.25207465122,48.0,3900.0,16016.6666666667,18566.6666666667,11266.6666666667,25266.6666666667,10816.6666666667,19950.0,22100.0,23841.6666666667,76.25,0.309333,26533.3333333333,27400.0,25200.0
2016-07-10,1223.56857911644,49.0,3850.0,15733.3333333333,17833.3333333333,11266.6666666667,24616.6666666667,10830.0,19700.0,21450.0,23166.6666666667,76.0,0.28,25916.6666666667,27050.0,24700.0
2016-07-17,1223.56857911644,49.5,3850.0,15675.0,17800.0,11366.6666666667,24441.6666666667,10958.3333333333,19000.0,21316.67,22741.6666666667,75.75,0.28,25666.6666666667,26850.0,24500.0
2016-07-24,1223.56857911644,50.0,3900.0,15666.6666666667,17750.0,11725.0,24416.6666666667,11316.6666666667,19100.0,21633.33,22408.3333333333,75.5,0.28,25666.6666666667,25650.0,24333.33
2016-07-31,1223.56857911644,52.0,3850.0,15558.3333333333,17300.0,11833.3333333333,24350.0,11350.0,19350.0,21166.67,22325.0,75.25,0.28,25400.0,25050.0,24000.0
2016-08-07,1223.56857911644,52.0,3900.0,15333.3333333333,17100.0,12241.6666666667,24316.6666666667,11291.6666666667,19500.0,21366.67,22675.0,75.42,0.307097,25333.3333333333,25650.0,24416.67
2016-08-14,1223.56857911644,52.0,3925.0,15233.3333333333,17100.0,12175.0,24033.3333333333,11208.3333333333,19050.0,21016.67,22383.3333333333,75.84,0.307097,25200.0,25650.0,24133.33
2016-08-21,1223.56857911644,54.0,4000.0,15125.0,17200.0,12612.5,24200.0,11300.0,19250.0,21550.0,22325.0,76.26,0.307097,25180.0,25650.0,24100.0
2016-08-28,1223.56857911644,54.0,4100.0,15183.3333333333,17300.0,12491.6666666667,24566.6666666667,11208.3333333333,19150.0,21650.0,22125.0,76.68,0.307097,25440.0,24850.0,24050.0
2016-09-04,1223.56857911644,55.0,4200.0,15391.6666666667,18250.0,12966.6666666667,25175.0,11941.6666666667,20100.0,22450.0,22816.6666666667,77.34,0.315613,26183.3333333333,25450.0,24366.67
2016-09-11,1223.56857911644,55.0,4300.0,15408.3333333333,18933.3333333333,12958.3333333333,25325.0,12125.0,20000.0,22300.0,22966.6666666667,77.58,0.322,26300.0,25650.0,24550.0
2016-09-18,1223.56857911644,55.0,4550.0,15933.3333333333,20060.0,13541.6666666667,25891.6666666667,13241.6666666667,21100.0,23258.33,23666.6666666667,77.82,0.322,26700.0,26700.0,25316.67
2016-09-25,1240.48945300013,55.0,4600.0,16300.0,22000.0,13341.6666666667,25900.0,13566.6666666667,21950.0,23333.33,24066.6666666667,78.06,0.322,26866.6666666667,27150.0,26016.67
2016-10-02,1257.41032688383,56.5,4950.0,16691.6666666667,22500.0,13616.6666666667,27216.6666666667,14166.6666666667,21850.0,23950.0,25100.0,78.77,0.319032,27733.3333333333,29125.0,27000.0
2016-10-09,1257.41032688383,60.0,4950.0,16825.0,22500.0,13925.0,26916.6666666667,14325.0,21850.0,23791.67,25116.6666666667,79.23,0.311613,27533.3333333333,29250.0,27200.0
2016-10-16,1257.41032688383,65.0,4950.0,16560.0,22500.0,14060.0,26580.0,13900.0,21000.0,23400.0,24760.0,79.7,0.311613,27333.3333333333,29250.0,27000.0
2016-10-23,1257.41032688383,68.5,4850.0,16200.0,21650.0,13883.3333333333,25783.3333333333,13075.0,20350.0,22650.0,23550.0,80.17,0.311613,26566.6666666667,28000.0,26400.0
2016-10-30,1257.41032688383,76.0,4700.0,16200.0,21500.0,13941.6666666667,25660.0,12733.3333333333,20350.0,22658.33,23200.0,80.63,0.311613,26400.0,28000.0,26400.0
2016-11-06,1257.41032688383,79.0,4700.0,16520.0,21300.0,14330.0,26070.0,13440.0,21700.0,23280.0,24030.0,81.18,0.304516,27250.0,28000.0,26375.0
2016-11-13,1257.41032688383,85.0,4700.0,16491.6666666667,21400.0,13975.0,26900.0,13583.3333333333,22000.0,23870.0,24783.3333333333,81.26,0.303333,27883.3333333333,28000.0,26500.0
2016-11-20,1257.41032688383,76.67,4700.0,16500.0,21400.0,13283.3333333333,27516.6666666667,13091.6666666667,20500.0,23600.0,25533.3333333333,81.34,0.303333,28050.0,27750.0,26333.33
2016-11-27,1257.41032688383,75.0,4600.0,16541.6666666667,21300.0,13116.6666666667,26700.0,12650.0,21500.0,23408.33,24500.0,81.42,0.303333,27633.3333333333,27500.0,25800.0
2016-12-04,1257.41032688383,75.0,4600.0,16750.0,21133.3333333333,13916.6666666667,27150.0,13158.3333333333,21500.0,23991.67,25400.0,81.68,0.308065,27983.3333333333,29000.0,26900.0
2016-12-11,1257.41032688383,73.0,4500.0,17208.3333333333,21500.0,14333.3333333333,27200.0,12991.6666666667,21600.0,23883.33,25050.0,81.86,0.311613,27983.3333333333,29250.0,26466.67
2016-12-18,1257.41032688383,72.0,4350.0,17050.0,21600.0,14133.3333333333,27450.0,13008.3333333333,21900.0,24641.67,25025.0,82.04,0.311613,28500.0,29500.0,26600.0
2016-12-25,1257.41032688383,73.0,4550.0,17258.3333333333,22333.3333333333,14825.0,29433.3333333333,14491.6666666667,24150.0,26600.0,26425.0,82.22,0.311613,30116.6666666667,30500.0,28066.67
2017-01-01,1257.41032688383,72.0,4750.0,17800.0,22800.0,15100.0,30100.0,14490.0,23650.0,26420.0,26800.0,82.4,0.312581,30700.0,31250.0,28620.0
2017-01-08,1299.71251159306,69.0,4750.0,18033.3333333333,23166.6666666667,15366.6666666667,31020.0,15041.6666666667,23800.0,27083.33,27920.0,82.38,0.318387,31150.0,32250.0,29316.67
2017-01-15,1350.47513324415,69.5,4750.0,18050.0,23950.0,14825.0,30633.3333333333,14600.0,23800.0,26700.0,27433.3333333333,82.36,0.318387,30660.0,31500.0,28960.0
2017-01-22,1350.47513324415,75.0,4750.0,18225.0,24100.0,14783.3333333333,30516.6666666667,15008.3333333333,24050.0,27041.67,27600.0,82.34,0.318387,30766.6666666667,31000.0,28800.0
2017-01-29,1350.47513324415,77.0,4700.0,18380.0,24100.0,14460.0,30360.0,14720.0,23300.0,26480.0,27420.0,82.32,0.318387,30560.0,30750.0,28800.0
2017-02-05,1350.47513324415,75.0,4700.0,18533.3333333333,24066.6666666667,14041.6666666667,29683.3333333333,14266.6666666667,23300.0,25741.67,26883.3333333333,82.8,0.344539,29850.0,30250.0,28550.0
2017-02-12,1350.47513324415,71.0,4700.0,18733.3333333333,23266.6666666667,14200.0,29283.3333333333,14250.0,23050.0,25508.33,26900.0,83.3,0.355,29366.6666666667,30250.0,28500.0
2017-02-19,1350.47513324415,70.25,4800.0,19083.3333333333,23000.0,15116.6666666667,29625.0,15016.6666666667,24300.0,26208.33,27466.6666666667,83.8,0.355,29966.6666666667,30250.0,28500.0
2017-02-26,1350.47513324415,71.12,5000.0,19791.6666666667,23066.6666666667,16208.3333333333,30366.6666666667,16100.0,25200.0,26791.67,28416.6666666667,84.3,0.355,30383.3333333333,30750.0,29483.33
2017-03-05,1350.47513324415,71.53,5000.0,20416.6666666667,23266.6666666667,16308.3333333333,31000.0,16291.6666666667,24600.0,27208.33,29183.3333333333,85.06,0.332074,31066.6666666667,31750.0,29900.0
2017-03-12,1350.47513324415,69.5,4900.0,20625.0,23450.0,16625.0,31325.0,16558.3333333333,25450.0,27783.33,29583.3333333333,85.32,0.322903,31450.0,32000.0,29800.0
2017-03-19,1452.00037654631,64.5,5200.0,21475.0,23600.0,17325.0,31900.0,17425.0,25800.0,28300.0,30775.0,85.58,0.322903,32100.0,33000.0,30700.0
2017-03-26,1452.00037654631,61.8,5400.0,21200.0,23737.5,17191.6666666667,31875.0,17550.0,26350.0,28366.67,31500.0,85.84,0.322903,32183.3333333333,33000.0,30633.33
2017-04-02,1452.00037654631,62.75,5300.0,21641.6666666667,23800.0,17266.6666666667,32083.3333333333,17475.0,27350.0,28641.67,32200.0,86.08,0.317312,32420.0,33500.0,31183.33
2017-04-09,1452.00037654631,69.0,5200.0,22050.0,23850.0,17541.6666666667,32816.6666666667,17141.6666666667,27500.0,29758.33,32916.6666666667,86.07,0.303333,33540.0,34000.0,32166.67
2017-04-16,1452.00037654631,69.67,5200.0,22725.0,24875.0,18058.3333333333,33766.6666666667,17233.3333333333,26650.0,30166.67,32916.6666666667,86.05,0.303333,34183.3333333333,35250.0,32300.0
2017-04-23,1452.00037654631,69.0,5050.0,21383.3333333333,25025.0,17075.0,32666.6666666667,16158.3333333333,25400.0,28783.33,31366.6666666667,86.03,0.303333,33350.0,34750.0,31500.0
2017-04-30,1452.00037654631,65.25,4950.0,21358.3333333333,25100.0,16716.6666666667,32250.0,16108.3333333333,25750.0,28500.0,30450.0,86.02,0.303333,33050.0,34000.0,31250.0
2017-05-07,1452.00037654631,64.0,4750.0,21100.0,24900.0,15991.6666666667,31633.3333333333,15400.0,24100.0,27283.33,29466.6666666667,85.72,0.329677,31860.0,33000.0,29766.67
2017-05-14,1384.31688101154,61.5,4750.0,21283.3333333333,24475.0,15633.3333333333,31383.3333333333,15108.3333333333,24200.0,27041.67,28733.3333333333,85.44,0.329677,31633.3333333333,32500.0,29733.33
2017-05-21,1367.39600712784,63.0,4650.0,21133.3333333333,23700.0,15066.6666666667,30833.3333333333,14300.0,23750.0,26350.0,28383.3333333333,85.16,0.329677,31100.0,31750.0,28866.67
2017-05-28,1367.39600712784,64.6,4650.0,21133.3333333333,22650.0,15308.3333333333,30966.6666666667,14566.6666666667,24300.0,26808.33,29250.0,84.88,0.329677,31166.6666666667,32000.0,28920.0
2017-06-04,1367.39600712784,65.67,4600.0,21150.0,22600.0,15508.3333333333,30633.3333333333,14425.0,24650.0,26816.67,29500.0,84.94,0.32929,30880.0,31750.0,28683.33
2017-06-11,1342.0146963023,68.67,4750.0,21208.3333333333,22200.0,15566.6666666667,30400.0,14233.3333333333,24050.0,26683.33,29525.0,85.28,0.329,30900.0,31300.0,28800.0
2017-06-18,1342.0146963023,69.0,4750.0,20716.6666666667,22000.0,15591.6666666667,29983.3333333333,14100.0,24350.0,26275.0,29258.3333333333,85.62,0.329,30800.0,31300.0,28466.67
2017-06-25,1291.25207465122,68.0,4700.0,20133.3333333333,21666.6666666667,15791.6666666667,30233.3333333333,14675.0,24550.0,26750.0,30000.0,85.96,0.329,30900.0,31950.0,29500.0
2017-07-02,1257.41032688383,66.5,4800.0,20080.0,21400.0,15558.3333333333,30500.0,14891.6666666667,25850.0,27208.33,29858.3333333333,86.32,0.314355,31500.0,32200.0,29533.33
2017-07-09,1257.41032688383,69.0,5100.0,20000.0,21400.0,15491.6666666667,30550.0,15016.6666666667,25400.0,27116.67,30166.6666666667,86.33,0.277742,31400.0,32450.0,29633.33
2017-07-16,1257.41032688383,72.67,5000.0,19858.3333333333,21900.0,15225.0,30550.0,15075.0,24800.0,26950.0,29500.0,86.35,0.277742,31266.6666666667,31800.0,29300.0
2017-07-23,1257.41032688383,75.0,5000.0,19516.6666666667,22875.0,15983.3333333333,30200.0,15316.6666666667,25450.0,26400.0,28983.3333333333,86.37,0.277742,31000.0,31750.0,29216.67
2017-07-30,1223.56857911644,71.0,5350.0,20316.6666666667,23666.6666666667,17191.6666666667,30400.0,16008.3333333333,26150.0,26775.0,28850.0,86.38,0.277742,31266.6666666667,32250.0,29533.33
2017-08-06,1223.56857911644,75.75,5500.0,20533.3333333333,24275.0,17625.0,30866.6666666667,16825.0,26500.0,27491.67,28900.0,86.42,0.302903,31866.6666666667,32250.0,29800.0
2017-08-13,1223.56857911644,76.0,5550.0,20900.0,24450.0,18090.0,31520.0,17620.0,26300.0,28360.0,29540.0,86.44,0.307097,32520.0,33250.0,30680.0
2017-08-20,1342.0146963023,72.0,5625.0,21280.0,24800.0,18460.0,32160.0,18020.0,26800.0,28820.0,29580.0,86.46,0.307097,33020.0,33250.0,30800.0
2017-08-27,1409.69819183708,72.0,5800.0,21291.6666666667,25000.0,18041.6666666667,32060.0,17633.3333333333,26500.0,28050.0,29750.0,86.48,0.307097,32700.0,33000.0,30633.33
2017-09-03,1426.61906572077,73.0,5800.0,21330.0,25100.0,18191.6666666667,31533.3333333333,17450.0,26550.0,28250.0,29750.0,86.3,0.310484,32616.6666666667,33250.0,30800.0
2017-09-10,1426.61906572077,72.25,6000.0,21566.6666666667,25700.0,18325.0,31166.6666666667,17591.6666666667,26700.0,28033.33,30033.3333333333,86.1,0.315,33000.0,33250.0,30900.0
2017-09-17,1426.61906572077,76.75,6000.0,21360.0,25800.0,17566.6666666667,30966.6666666667,16900.0,26700.0,27366.67,29716.6666666667,85.9,0.315,32600.0,32750.0,31100.0
2017-09-24,1426.61906572077,76.5,6000.0,20950.0,25800.0,17700.0,30666.6666666667,16300.0,26050.0,27300.0,29883.3333333333,85.7,0.315,32233.3333333333,33250.0,31100.0
2017-10-01,1426.61906572077,74.5,5750.0,20420.0,25800.0,17500.0,30260.0,15480.0,25850.0,26520.0,29210.0,85.5,0.316774,31920.0,33250.0,30580.0
