Date,WPI_MS_Bright_Bars,BF Rebar Production,"Rebar, Exy-Hyderabad, India : 12-32mm, BF Route  ,IS 1786 Fe 500D","Rebar, Exy-Delhi, India : 12-32mm, BF Route,IS 1786 Fe 500D","Rebar, Exy-Chennai, India : 12-32mm, BF Route,IS 1786 Fe 500D","Rebar, Exw-Jalna, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Raipur, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Mumbai, India : 12-25mm, IF Route,Fe 500, IS 1786","Rebar, Exw-Mandi Gobindgarh, India : 12-25mm, IF Route,Fe 500, IS 1786","Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428","Mumbai: Scrap Price 80:20 INR/t, 1047",Pellet_Exw_Raipur,"Pig Iron, DAP-Raipur, India : Steel Grade","Sponge Iron, CDRI, DAP Durgapur, India : Mix (70% Lumps, 30% Fines), FeM 78% (+/-1)","Sponge Iron, PDRI, Exw-Raipur, India : Lumps,FeM 80%, +/-1",Ingot - Mumbai ingot-dap-mumbai-india,"Billet, DAP-Mumbai, India,100x100mm, IS 2831","HCC : Coking Coal, CNF Paradip, India : HCC 64 Mid Vol, Australia-origin","CNF_MET COKE, 64% CNF East coast India, China ,25-90mm $/t   90","Price : Rebar, Exy-Mumbai, India : 12-32mm, BF Route ,IS 1786 Fe 500D"
2013-01-06,100.1,0.0327455385528379,39300.0,38700.0,39300.0,35100.0,34200.0,36125.0,36750.0,1968.087029999,22680.0,8800.0,24000.0,24500.0,20100.0,31866.6666666667,32040.0,140.333333333333,291.5,39600
2013-01-13,100.18,0.0327455385528379,39300.0,38700.0,39300.0,35866.6666666667,34700.0,36583.3333333333,36750.0,1968.087029999,22883.3333333333,9100.0,24000.0,24450.0,20133.3333333333,31957.1428571429,32216.67,149.125,297.75,39600
2013-01-20,100.55,0.0327455385528379,39300.0,38700.0,39300.0,37033.3333333333,33633.3333333333,36700.0,36300.0,1968.087029999,22700.0,9100.0,24000.0,23900.0,19716.6666666667,31928.5714285714,32116.67,151.75,301.5,39800
2013-01-27,100.92,0.0327455385528379,39300.0,38700.0,39300.0,37100.0,32980.0,36640.0,35890.0,1968.087029999,23000.0,9100.0,24000.0,23140.0,19220.0,31700.0,31940.0,154.333333333333,302.33,39800
2013-02-03,100.84,0.0327455385528379,39300.0,38700.0,39300.0,35950.0,32933.3333333333,36350.0,35666.6666666667,1968.087029999,22750.0,9100.0,24000.0,22700.0,18950.0,31385.7142857143,31633.33,156.7,302.25,39800
2013-02-10,100.38,0.0327455385528379,39300.0,38700.0,39300.0,35700.0,32766.6666666667,35966.6666666667,35650.0,1866.56178669683,22700.0,9200.0,24000.0,23220.0,19100.0,31385.7142857143,31500.0,158.0,302.0,39800
2013-02-17,99.92,0.0327455385528379,39400.0,38900.0,39400.0,36033.3333333333,33150.0,36033.3333333333,35866.6666666667,1866.56178669683,22800.0,9200.0,24300.0,23516.6666666667,19233.3333333333,31542.8571428571,31833.33,157.0,302.0,39800
2013-02-24,99.46,0.0327455385528379,39400.0,38900.0,39400.0,36050.0,33233.3333333333,35550.0,36166.6666666667,1815.79916504575,22700.0,9200.0,24400.0,23433.3333333333,19200.0,31435.7142857143,31650.0,156.0,302.0,39800
2013-03-03,99.18,0.0327455385528379,39400.0,38900.0,39400.0,35833.3333333333,32933.3333333333,35650.0,36050.0,1815.79916504575,22450.0,9200.0,24200.0,23260.0,19080.0,31385.7142857143,31641.67,155.25,300.67,39800
2013-03-10,99.37,0.0327455385528379,39400.0,38900.0,39400.0,35633.3333333333,32716.6666666667,35533.3333333333,35975.0,1765.03654339466,22483.3333333333,9000.0,24200.0,23100.0,19066.6666666667,31357.1428571429,31533.33,153.0,301.67,39800
2013-03-17,99.55,0.0327455385528379,39400.0,38900.0,39400.0,36000.0,32900.0,35350.0,36616.6666666667,1781.95741727836,22566.6666666667,9000.0,24200.0,23366.6666666667,19100.0,31392.8571428571,31625.0,152.0,302.33,39800
2013-03-24,99.73,0.0327455385528379,39400.0,38900.0,39400.0,35950.0,32500.0,35116.6666666667,36658.3333333333,1781.95741727836,22533.3333333333,9000.0,24200.0,22933.3333333333,18783.3333333333,31292.8571428571,31508.33,144.75,296.67,39200
2013-03-31,99.92,0.0327455385528379,39400.0,38900.0,39400.0,35600.0,32450.0,34925.0,36400.0,1781.95741727836,22500.0,9000.0,24200.0,21875.0,18575.0,31121.4285714286,31375.0,142.5,295.5,39200
2013-04-07,99.88,0.0327455385528379,39200.0,38700.0,39200.0,35600.0,32933.3333333333,34716.6666666667,36233.3333333333,1781.95741727836,22650.0,9000.0,24200.0,20000.0,18833.3333333333,31157.1428571429,31383.33,140.0,293.0,39140
2013-04-14,99.66,0.0327455385528379,39200.0,38700.0,39200.0,35783.3333333333,33866.6666666667,34650.0,36658.3333333333,1781.95741727836,22633.3333333333,9000.0,24200.0,20416.6666666667,18700.0,31200.0,31383.33,137.25,290.0,39080
2013-04-21,99.44,0.0327455385528379,39200.0,38700.0,39200.0,35966.6666666667,33600.0,34933.3333333333,37300.0,1781.95741727836,22700.0,9000.0,25000.0,20550.0,18466.6666666667,31157.1428571429,31400.0,134.8,287.0,39020
2013-04-28,99.22,0.0327455385528379,39200.0,38700.0,39200.0,35533.3333333333,32650.0,34500.0,37083.3333333333,1781.95741727836,22500.0,9000.0,25000.0,19933.3333333333,18100.0,30428.5714285714,30725.0,132.75,278.0,38960
2013-05-05,98.84,0.0327455385528379,38700.0,38000.0,39600.0,34900.0,32100.0,33766.6666666667,36516.6666666667,1781.95741727836,22133.3333333333,9000.0,25000.0,19566.6666666667,17916.6666666667,29657.1428571429,29916.67,132.75,278.0,38900
2013-05-12,98.68,0.0327455385528379,38700.0,38000.0,39600.0,34466.6666666667,31983.3333333333,33850.0,36108.3333333333,1781.95741727836,21700.0,9000.0,25000.0,19316.6666666667,17660.0,29914.2857142857,30066.67,128.666666666667,273.0,38850
2013-05-19,98.52,0.0327455385528379,38700.0,38000.0,39600.0,34283.3333333333,32583.3333333333,33716.6666666667,36625.0,1781.95741727836,21450.0,9000.0,25000.0,19666.6666666667,18233.3333333333,29721.4285714286,29908.33,128.125,272.0,38800
2013-05-26,98.36,0.0327455385528379,38700.0,38000.0,39600.0,34466.6666666667,32550.0,33616.6666666667,37000.0,1781.95741727836,21400.0,8750.0,25000.0,19283.3333333333,18233.3333333333,29742.8571428571,29950.0,128.0,272.0,38750
2013-06-02,97.82,0.0327455385528379,38700.0,38000.0,39600.0,34200.0,32133.3333333333,33700.0,36650.0,1781.95741727836,21650.0,8400.0,25000.0,19233.3333333333,18050.0,29985.7142857143,30150.0,128.0,272.0,38700
2013-06-09,97.43,0.0327455385528379,38300.0,38300.0,39200.0,34383.3333333333,32333.3333333333,33916.6666666667,36758.3333333333,1781.95741727836,22200.0,8300.0,25000.0,19216.6666666667,18083.3333333333,29957.1428571429,30183.33,124.666666666667,272.0,38475
2013-06-16,97.05,0.0327455385528379,38300.0,38300.0,39200.0,34433.3333333333,32166.6666666667,33600.0,36958.3333333333,1781.95741727836,22533.3333333333,8200.0,24800.0,19150.0,18016.6666666667,29800.0,30000.0,124.666666666667,272.0,38250
2013-06-23,96.67,0.0327455385528379,38300.0,38300.0,39200.0,34100.0,31883.3333333333,33350.0,36508.3333333333,1748.11566951097,22883.3333333333,7850.0,24800.0,18416.6666666667,17966.6666666667,29285.7142857143,29466.67,120.0,272.0,38025
2013-06-30,96.28,0.0327455385528379,38300.0,38300.0,39200.0,33600.0,31700.0,32933.3333333333,36250.0,1734.57897040401,22683.3333333333,7800.0,24800.0,18250.0,18000.0,28800.0,29033.33,117.0,257.0,37800
2013-07-07,95.76,0.0327455385528379,37800.0,37600.0,38700.0,32766.6666666667,31300.0,32400.0,36216.6666666667,1700.73722263662,22000.0,7600.0,24800.0,18566.6666666667,17760.0,28400.0,28650.0,116.0,257.0,37620
2013-07-14,95.62,0.0327455385528379,37800.0,37600.0,38700.0,32366.6666666667,30516.6666666667,32033.3333333333,36058.3333333333,1700.73722263662,21700.0,7500.0,24500.0,18650.0,17516.6666666667,28157.1428571429,28416.67,117.0,257.0,37440
2013-07-21,95.48,0.0327455385528379,37800.0,37600.0,38700.0,32066.6666666667,30050.0,31633.3333333333,35766.6666666667,1700.73722263662,21716.6666666667,7500.0,24500.0,18416.6666666667,17416.6666666667,28285.7142857143,28450.0,116.25,257.0,37260
2013-07-28,95.34,0.0327455385528379,37800.0,37600.0,38700.0,31783.3333333333,29916.6666666667,32033.3333333333,35183.3333333333,1700.73722263662,21900.0,7500.0,24000.0,18200.0,17466.6666666667,28375.0,28558.33,119.0,250.0,37080
2013-08-04,95.4,0.0327455385528379,37400.0,37200.0,38300.0,31950.0,29683.3333333333,32266.6666666667,34950.0,1700.73722263662,21700.0,7500.0,23500.0,18058.3333333333,17566.6666666667,28741.6666666667,28925.0,122.5,250.0,36900
2013-08-11,95.6,0.0327455385528379,37400.0,37200.0,38300.0,32150.0,29933.3333333333,32316.6666666667,34866.6666666667,1666.89547486924,21600.0,7500.0,23500.0,18016.6666666667,17625.0,28675.0,28810.0,125.0,248.0,36960
2013-08-18,95.8,0.0327455385528379,37400.0,37200.0,38300.0,31980.0,29620.0,32420.0,34840.0,1666.89547486924,21540.0,7500.0,23500.0,18380.0,17470.0,28790.0,29120.0,130.0,254.0,37020
2013-08-25,96.0,0.0327455385528379,37400.0,37200.0,38300.0,32300.0,29540.0,32560.0,34550.0,1666.89547486924,21500.0,7500.0,23500.0,18360.0,17520.0,28730.0,29110.0,132.0,253.0,37080
2013-09-01,96.2,0.0327455385528379,37400.0,37200.0,38300.0,34466.6666666667,32183.3333333333,33966.6666666667,35175.0,1666.89547486924,22125.0,7850.0,24700.0,20233.3333333333,19433.3333333333,30250.0,30700.0,134.0,259.0,37140
2013-09-08,96.4,0.0327455385528379,37400.0,37200.0,38300.0,35890.0,32258.3333333333,34766.6666666667,35441.6666666667,1700.73722263662,22166.6666666667,8025.0,25000.0,20116.6666666667,19333.3333333333,30533.3333333333,31050.0,136.0,260.0,37200
2013-09-15,96.6,0.0327455385528379,37800.0,38000.0,38800.0,36433.3333333333,32900.0,35516.6666666667,36100.0,1717.65809652032,22450.0,8350.0,25000.0,20266.6666666667,20308.3333333333,31466.6666666667,31820.0,136.25,263.5,37200
2013-09-22,96.8,0.0327455385528379,37800.0,38000.0,38800.0,35766.6666666667,32350.0,35516.6666666667,36058.3333333333,1717.65809652032,22500.0,8450.0,25000.0,20083.3333333333,19550.0,31216.6666666667,31516.67,135.0,267.0,37200
2013-09-29,97.0,0.0327455385528379,37800.0,38000.0,38800.0,35266.6666666667,32075.0,35416.6666666667,36050.0,1717.65809652032,22700.0,8400.0,25000.0,19550.0,19416.6666666667,31308.3333333333,31583.33,135.5,269.0,37433
2013-10-06,97.1,0.0327455385528379,37800.0,38000.0,38800.0,34733.3333333333,31650.0,34966.6666666667,36016.6666666667,1717.65809652032,22840.0,8400.0,25000.0,19216.6666666667,19200.0,31141.6666666667,31408.33,135.5,269.0,37667
2013-10-13,97.0,0.0327455385528379,38500.0,38500.0,39300.0,34416.6666666667,31800.0,34366.6666666667,36016.6666666667,1717.65809652032,22500.0,8666.67,25000.0,19600.0,19558.3333333333,30600.0,30816.67,132.75,266.0,37900
2013-10-20,96.9,0.0327455385528379,38500.0,38500.0,39300.0,34040.0,31720.0,33680.0,36020.0,1785.3415920551,22000.0,8575.0,25000.0,20160.0,19640.0,30260.0,30550.0,132.0,266.0,37550
2013-10-27,96.8,0.0327455385528379,38500.0,38500.0,39300.0,33766.6666666667,31466.6666666667,33366.6666666667,35750.0,1785.3415920551,22000.0,8625.0,25000.0,20200.0,19241.6666666667,29916.6666666667,30241.67,128.833333333333,271.67,37200
2013-11-03,96.88,0.0327455385528379,37800.0,38000.0,38800.0,33480.0,30850.0,32880.0,35525.0,1785.3415920551,22000.0,8400.0,25000.0,20030.0,18840.0,29620.0,29860.0,130.0,272.0,37200
2013-11-10,97.06,0.0327455385528379,37800.0,38000.0,38800.0,33700.0,30850.0,33362.5,35450.0,1785.3415920551,22140.0,8400.0,25000.0,20160.0,18940.0,30525.0,30660.0,128.666666666667,273.0,37200
2013-11-17,97.24,0.0327455385528379,37800.0,38000.0,38800.0,34083.3333333333,30758.3333333333,33866.6666666667,35200.0,1785.3415920551,22100.0,8150.0,24933.3333333333,19733.3333333333,18741.6666666667,30533.3333333333,30758.33,129.25,274.0,37200
2013-11-24,97.42,0.0327455385528379,37800.0,38000.0,38800.0,34233.3333333333,31283.3333333333,34216.6666666667,35380.0,1785.3415920551,22366.6666666667,7925.0,24800.0,19500.0,19300.0,31200.0,31458.33,126.666666666667,276.0,37200
2013-12-01,97.6,0.0327455385528379,37800.0,38000.0,38800.0,34700.0,31633.3333333333,34683.3333333333,36183.3333333333,1785.3415920551,22633.3333333333,7850.0,24800.0,19533.3333333333,19500.0,31525.0,31783.33,126.0,276.0,37200
2013-12-08,97.82,0.0327455385528379,37800.0,38000.0,38800.0,34600.0,31316.6666666667,34666.6666666667,36191.6666666667,1853.02508758988,22700.0,8025.0,24800.0,19166.6666666667,19308.3333333333,31291.6666666667,31483.33,124.0,274.0,37200
2013-12-15,98.04,0.0327455385528379,37800.0,38000.0,38800.0,34700.0,31683.3333333333,34800.0,36316.6666666667,1853.02508758988,23216.6666666667,8200.0,24800.0,19216.6666666667,19191.6666666667,31416.6666666667,31616.67,121.333333333333,275.33,37450
2013-12-22,98.26,0.0327455385528379,37800.0,38000.0,38800.0,34800.0,31866.6666666667,34741.6666666667,36375.0,1981.62372910595,23400.0,8175.0,24900.0,19216.6666666667,19000.0,31400.0,31600.0,120.0,275.33,37700
2013-12-29,98.48,0.0327455385528379,37800.0,38000.0,38800.0,34950.0,32133.3333333333,35100.0,36416.6666666667,2110.22237062203,23675.0,8300.0,25000.0,20208.3333333333,19125.0,32100.0,32283.33,120.0,274.0,37950
2014-01-05,98.9,0.0327455385528379,38500.0,38700.0,39800.0,36133.3333333333,32966.6666666667,35833.3333333333,36950.0,2110.22237062203,23900.0,8300.0,25000.0,20666.6666666667,19233.3333333333,32416.6666666667,32640.0,118.333333333333,273.5,38200
2014-01-12,99.1,0.046516,38500.0,38700.0,39800.0,36100.0,32916.6666666667,35566.6666666667,37041.6666666667,2110.22237062203,24380.0,8250.0,25500.0,20541.6666666667,18950.0,32133.3333333333,32316.67,118.666666666667,273.0,37600
2014-01-19,99.3,0.046516,38500.0,38700.0,39800.0,36166.6666666667,33241.6666666667,35650.0,36575.0,2110.22237062203,24600.0,8100.0,25566.6666666667,20666.6666666667,19041.6666666667,32558.3333333333,32766.67,118.0,273.0,37000
2014-01-26,99.5,0.046516,38500.0,38700.0,39800.0,36366.6666666667,33733.3333333333,35950.0,36908.3333333333,2110.22237062203,24633.3333333333,8150.0,25775.0,21000.0,19283.3333333333,32583.3333333333,32850.0,116.0,271.25,36400
2014-02-02,99.86,0.040583,38500.0,38700.0,39800.0,36033.3333333333,33750.0,35833.3333333333,36866.6666666667,2110.22237062203,25100.0,8200.0,26000.0,20550.0,19333.3333333333,32250.0,32466.67,115.0,265.0,36400
2014-02-09,100.02,0.02575,39500.0,39400.0,40300.0,36350.0,34116.6666666667,35750.0,37725.0,2110.22237062203,25483.3333333333,8200.0,26000.0,20483.3333333333,19875.0,32325.0,32516.67,114.75,263.25,39200
2014-02-16,100.18,0.02575,39500.0,39400.0,40300.0,36533.3333333333,34200.0,35766.6666666667,38175.0,2110.22237062203,25550.0,8200.0,26000.0,20300.0,20075.0,32275.0,32500.0,112.0,257.0,39350
2014-02-23,100.34,0.02575,39500.0,39400.0,40300.0,35983.3333333333,33883.3333333333,35600.0,38350.0,2110.22237062203,25500.0,8200.0,26000.0,20116.6666666667,19991.6666666667,32291.6666666667,32433.33,111.25,254.0,39500
2014-03-02,100.72,0.025038,39500.0,39400.0,40300.0,35833.3333333333,33491.6666666667,35683.3333333333,38516.6666666667,2110.22237062203,25500.0,8150.0,25933.3333333333,20116.6666666667,19666.6666666667,32233.3333333333,32425.0,110.25,250.25,39650
2014-03-09,100.93,0.023258,40200.0,40000.0,40800.0,35850.0,33600.0,35633.3333333333,38625.0,2110.22237062203,25500.0,8000.0,25800.0,20266.6666666667,19608.3333333333,32233.3333333333,32408.33,107.0,244.4,39800
2014-03-16,101.15,0.023258,40200.0,40000.0,40800.0,35666.6666666667,33266.6666666667,35366.6666666667,37850.0,2110.22237062203,25500.0,8100.0,25700.0,20275.0,19300.0,31925.0,32116.67,101.0,242.0,39800
2014-03-23,101.37,0.023258,40200.0,40000.0,40800.0,35480.0,33140.0,35140.0,38020.0,2110.22237062203,25500.0,8100.0,25433.3333333333,20470.0,19420.0,31860.0,32000.0,98.4,233.0,39800
2014-03-30,101.58,0.023258,40200.0,40000.0,40800.0,35500.0,33316.6666666667,35000.0,38066.6666666667,2110.22237062203,25300.0,8100.0,25300.0,20566.6666666667,19408.3333333333,31883.3333333333,32033.33,97.6666666666667,215.0,39800
2014-04-06,102.14,0.087123,40200.0,40000.0,40800.0,35483.3333333333,33816.6666666667,35383.3333333333,38033.3333333333,2026.74831557899,25300.0,8016.67,25266.6666666667,20225.0,19591.6666666667,32333.3333333333,32475.0,98.6666666666667,210.67,39800
2014-04-13,102.48,0.097767,40200.0,40000.0,40800.0,36233.3333333333,34650.0,36383.3333333333,38408.3333333333,1985.00790388269,25541.6666666667,7850.0,25200.0,20683.3333333333,20150.0,33100.0,33325.0,100.5,207.5,39980
2014-04-20,102.82,0.097767,40200.0,40000.0,40800.0,37166.6666666667,35916.6666666667,36816.6666666667,39183.3333333333,1985.00790388269,26133.3333333333,7975.0,25500.0,21300.0,20366.6666666667,33541.6666666667,33733.33,101.333333333333,209.67,40160
2014-04-27,103.16,0.097767,40200.0,40000.0,40800.0,37366.6666666667,36133.3333333333,37266.6666666667,37966.6666666667,1985.00790388269,26300.0,8025.0,25500.0,20625.0,20316.6666666667,33733.3333333333,33916.67,101.666666666667,211.67,40340
2014-05-04,103.82,0.123319,40200.0,40000.0,40800.0,37400.0,36040.0,37080.0,37966.6666666667,1985.00790388269,26333.3333333333,8000.0,25500.0,20566.6666666667,20766.6666666667,33608.3333333333,33816.67,101.0,214.0,40520
2014-05-11,104.14,0.142484,40900.0,40700.0,41500.0,37600.0,36100.0,36700.0,38950.0,1985.00790388269,26400.0,7900.0,25700.0,20508.3333333333,20975.0,33158.3333333333,33408.33,101.333333333333,217.0,40700
2014-05-18,104.46,0.142484,40900.0,40700.0,41500.0,37316.6666666667,35791.6666666667,36383.3333333333,39016.6666666667,1985.00790388269,26250.0,7950.0,25800.0,20525.0,20808.3333333333,33166.6666666667,33366.67,101.0,217.75,40950
2014-05-25,104.78,0.142484,41400.0,41200.0,42000.0,37750.0,36700.0,36900.0,39800.0,2154.21664271964,26266.6666666667,8866.67,26950.0,22833.3333333333,21841.6666666667,33708.3333333333,33900.0,99.5,218.0,41200
2014-06-01,105.1,0.138996,41400.0,41200.0,42000.0,37433.3333333333,36683.3333333333,36783.3333333333,39800.0,2154.21664271964,26300.0,9200.0,27800.0,22391.6666666667,21825.0,33316.6666666667,33466.67,99.0,216.8,41750
2014-06-08,104.84,0.118067,42500.0,42200.0,42700.0,36866.6666666667,36266.6666666667,36216.6666666667,39800.0,2154.21664271964,25983.3333333333,9400.0,27650.0,21483.3333333333,21083.3333333333,33066.6666666667,33158.33,99.0,213.6,42300
2014-06-15,104.58,0.118067,42500.0,42200.0,42700.0,36266.6666666667,35675.0,36166.6666666667,39800.0,2154.21664271964,25500.0,8987.5,27275.0,20283.3333333333,19933.3333333333,33025.0,33125.0,98.6,212.0,42400
2014-06-22,104.32,0.118067,42500.0,42200.0,42700.0,36016.6666666667,35433.3333333333,36033.3333333333,39700.0,2154.21664271964,25200.0,8750.0,27000.0,20316.6666666667,19941.6666666667,32841.6666666667,32933.33,96.6666666666667,214.0,42500
2014-06-29,104.06,0.118067,42500.0,42200.0,42700.0,35900.0,35650.0,35716.6666666667,40033.3333333333,2154.21664271964,25233.3333333333,8400.0,26933.3333333333,20433.3333333333,20008.3333333333,32775.0,32891.67,95.3333333333333,211.67,42600
2014-07-06,103.3,0.118286,42500.0,42200.0,42700.0,36100.0,35533.3333333333,35766.6666666667,40100.0,2154.21664271964,25558.3333333333,8500.0,26300.0,20566.6666666667,19816.6666666667,32741.6666666667,32850.0,93.3333333333333,208.0,42700
2014-07-13,102.8,0.118323,43000.0,42700.0,43000.0,35966.6666666667,35483.3333333333,35333.3333333333,39933.3333333333,2154.21664271964,25400.0,8450.0,26300.0,20525.0,19750.0,32016.6666666667,32116.67,91.5,206.0,42800
2014-07-20,102.3,0.118323,43100.0,42700.0,43000.0,35666.6666666667,35300.0,34733.3333333333,39700.0,2154.21664271964,25100.0,8400.0,26220.0,20675.0,19516.6666666667,31516.6666666667,31658.33,93.6666666666667,206.0,42800
2014-07-27,101.8,0.118323,43100.0,42700.0,43000.0,34933.3333333333,34466.6666666667,34533.3333333333,38933.3333333333,2154.21664271964,24816.6666666667,8550.0,26000.0,20533.3333333333,19466.6666666667,30950.0,31066.67,93.0,204.5,42800
2014-08-03,101.27,0.11871,43100.0,42700.0,43000.0,33950.0,33833.3333333333,34500.0,38800.0,2154.21664271964,24033.3333333333,8400.0,25800.0,21133.3333333333,19883.3333333333,30716.6666666667,30933.33,93.0,199.33,42800
2014-08-10,101.23,0.119226,43100.0,42700.0,43000.0,34033.3333333333,33433.3333333333,34150.0,38366.6666666667,2154.21664271964,24225.0,8425.0,25600.0,21133.3333333333,20108.3333333333,30266.6666666667,30466.67,93.0,193.0,42800
2014-08-17,101.2,0.119226,43100.0,42700.0,43000.0,33700.0,33340.0,33960.0,37720.0,2154.21664271964,24360.0,8450.0,25400.0,21080.0,20400.0,30820.0,31100.0,93.0,195.0,42800
2014-08-24,101.17,0.119226,43100.0,42700.0,43000.0,34766.6666666667,34166.6666666667,35166.6666666667,37966.6666666667,2154.21664271964,24850.0,8500.0,25200.0,21283.3333333333,20700.0,31800.0,32033.33,92.0,190.0,42800
2014-08-31,101.13,0.119226,43100.0,42700.0,43000.0,34733.3333333333,33883.3333333333,35066.6666666667,38008.3333333333,2323.42538155658,24816.6666666667,8500.0,25200.0,21000.0,20316.6666666667,31616.6666666667,32040.0,93.75,193.75,42583
2014-09-07,101.12,0.119933,42900.0,42450.0,42750.0,34783.3333333333,33933.3333333333,35533.3333333333,37783.3333333333,2408.02975097506,25016.6666666667,8575.0,24800.0,21183.3333333333,19941.6666666667,31991.6666666667,32283.33,95.0,195.0,41500
2014-09-14,101.14,0.119933,43100.0,42700.0,43000.0,35000.0,33750.0,35566.6666666667,37550.0,2492.63412039353,25420.0,8700.0,24700.0,21191.6666666667,19550.0,32116.6666666667,32316.67,94.0,194.0,41500
2014-09-21,101.16,0.119933,43100.0,42700.0,43000.0,34933.3333333333,33683.3333333333,35033.3333333333,37333.3333333333,2492.63412039353,25216.6666666667,8700.0,24300.0,21566.6666666667,19550.0,31758.3333333333,31960.0,95.0,195.0,41500
2014-09-28,101.18,0.119933,43100.0,42700.0,43000.0,34966.6666666667,33850.0,35000.0,37150.0,2493.31095534888,25383.3333333333,8700.0,24300.0,21341.6666666667,19670.0,31916.6666666667,32100.0,97.0,192.5,41500
2014-10-05,100.84,0.108783,43100.0,42700.0,43000.0,35325.0,34300.0,35175.0,37250.0,2492.63412039353,25400.0,8800.0,24300.0,21200.0,19833.3333333333,31850.0,32050.0,97.0,193.0,41050
2014-10-12,100.48,0.104323,42600.0,42200.0,42500.0,35000.0,34316.6666666667,34650.0,37716.6666666667,2492.63412039353,24900.0,8700.0,24100.0,21216.6666666667,19941.6666666667,31075.0,31300.0,98.0,193.67,40900
2014-10-19,100.12,0.104323,42100.0,41700.0,42000.0,34566.6666666667,33683.3333333333,33866.6666666667,37800.0,2492.63412039353,24180.0,8700.0,24100.0,21500.0,19408.3333333333,30491.6666666667,30683.33,97.3333333333333,198.33,40900
2014-10-26,99.76,0.104323,42100.0,41700.0,42000.0,34400.0,33400.0,33625.0,37575.0,2492.63412039353,24000.0,8700.0,24100.0,21225.0,19300.0,30337.5,30525.0,97.0,199.0,39950
2014-11-02,99.13,0.112249,41600.0,40200.0,40500.0,34183.3333333333,33350.0,33650.0,37283.3333333333,2628.00111146309,23833.3333333333,8800.0,23900.0,21033.3333333333,19383.3333333333,30283.3333333333,30450.0,97.3333333333333,195.0,38833
2014-11-09,98.87,0.132067,41300.0,40033.3333333333,39000.0,34300.0,33183.3333333333,33533.3333333333,37183.3333333333,2763.36810253264,23883.3333333333,8900.0,23900.0,21333.3333333333,19325.0,30275.0,30491.67,97.5,198.0,38500
2014-11-16,98.6,0.132067,39800.0,39200.0,37500.0,33766.6666666667,32566.6666666667,32983.3333333333,36650.0,2864.89334583481,23058.3333333333,8500.0,23900.0,21133.3333333333,19033.3333333333,29458.3333333333,29650.0,99.0,200.0,38500
2014-11-23,98.33,0.132067,39800.0,39200.0,37500.0,33133.3333333333,31933.3333333333,32916.6666666667,36066.6666666667,2966.41858913698,22430.0,8500.0,23900.0,21033.3333333333,18716.6666666667,29775.0,30010.0,99.0,200.0,38500
2014-11-30,98.07,0.132067,39800.0,39200.0,37500.0,33350.0,32050.0,33283.3333333333,36283.3333333333,2966.41858913698,22275.0,8800.0,23100.0,21500.0,18566.6666666667,29750.0,29950.0,99.0,200.0,38317
2014-12-07,97.74,0.12171,39800.0,39200.0,37500.0,33000.0,31733.3333333333,33033.3333333333,36566.6666666667,2966.41858913698,22160.0,8150.0,22900.0,21050.0,18325.0,29725.0,29916.67,100.0,201.0,37400
2014-12-14,97.68,0.12171,38066.6666666667,37733.3333333333,37500.0,33333.3333333333,32000.0,33450.0,36783.3333333333,2966.41858913698,22120.0,8100.0,22800.0,20816.6666666667,18600.0,30191.6666666667,30383.33,101.666666666667,202.67,37400
2014-12-21,97.62,0.12171,37200.0,37000.0,37500.0,33916.6666666667,32316.6666666667,33883.3333333333,37166.6666666667,2780.28897641634,22300.0,7600.0,22250.0,20775.0,18600.0,30775.0,31116.67,102.0,204.0,37400
2014-12-28,97.56,0.12171,37200.0,37000.0,37500.0,33966.6666666667,31633.3333333333,34100.0,36716.6666666667,2780.28897641634,22280.0,7600.0,22100.0,20208.3333333333,18200.0,30700.0,30916.67,101.5,203.0,37400
2015-01-04,97.04,0.100161,37200.0,37000.0,37500.0,33500.0,31550.0,34200.0,36250.0,2678.76373311417,22250.0,7300.0,21800.0,19000.0,18100.0,30800.0,30980.0,103.0,201.5,37200
2015-01-11,96.58,0.084,37200.0,37000.0,37500.0,33250.0,31483.3333333333,33933.3333333333,35800.0,2611.08023757939,22250.0,7250.0,21800.0,19041.6666666667,18116.6666666667,30625.0,30825.0,101.0,199.0,36400
2015-01-18,96.12,0.084,37200.0,37000.0,37500.0,33366.6666666667,31466.6666666667,33633.3333333333,35666.6666666667,2475.71324650984,22025.0,7450.0,21500.0,19200.0,18158.3333333333,30125.0,30316.67,100.333333333333,195.33,36400
2015-01-25,95.66,0.084,37166.6666666667,37000.0,37250.0,32733.3333333333,31216.6666666667,33066.6666666667,35333.3333333333,2475.71324650984,21783.3333333333,7400.0,21300.0,19066.6666666667,18066.6666666667,29600.0,29800.0,99.0,195.0,36400
2015-02-01,95.2,0.092107,37000.0,37000.0,36000.0,32600.0,31000.0,32920.0,35020.0,2560.31761592831,21700.0,7020.0,21300.0,19000.0,17887.5,29420.0,29620.0,96.5,194.0,36300
2015-02-08,94.72,0.14075,37000.0,36750.0,36000.0,32233.3333333333,30500.0,32416.6666666667,35050.0,2560.31761592831,21550.0,6750.0,21200.0,18575.0,17375.0,28941.6666666667,29150.0,95.5,190.5,35800
