Date,"Price : HR Plate, Exy-Mumbai, India : 5-10mm,Gr E250 Br. INR",Spread: HRC vs HR Plate,Spread: cRC vs hRC,"CNF_MET COKE, 64% CNF East coast India, China ,25-90mm $/t   90","Fe 62 : Iron Ore Fines, CNF Rizhao, China : Fines, Fe 61% (Australia Origin) 5540","HCC : Coking Coal, CNF Paradip, India : HCC 64 Mid Vol, Australia-origin","Pellet Index, PELLEX, DAP-Raipur, India 6-20 mm, Fe 63% 1401","Mumbai: Scrap Price 80:20 INR/t, 1047","Iron Ore Fines, Odisha Index, India : 0-10mm, Fe 62% 1428",HRC-FOB-Rizhao-China-fob-USD 2.5 mm,"HRC, FOB Black Sea, Russia : 3mm,SAE1006 , 58","HRC, Exy-Delhi, India, 2.5-8mm / CTL, IS2062, Gr E250 Br.","Platts North European HRC, EXW Ruhr $/t","CRC, Exy-Mumbai, India,0.90mm / CTL, IS 513, CR1",India INR/USD,Vessel Freight,BDI,NCDEX Steel Future INR/t,"HRC, CFR Abu Dhabi, UAE","Billet, DAP-Mumbai, India,100x100mm, IS 2831",India Production Quantity of Flat Steel in MnT,India weekly HRC Imports t,India weekly Exports HRC t,Apparant Consumption,"HRC, Exy-Mumbai, India, 2.5-8mm / CTL, IS2062, Gr E250 Br."
2021-11-28,69500.0,-700.0,5700.0,413.558665304647,97.6,277.8,10625.0,36183.3333333333,5200.0,780.0,838.0,66000.0,1108.778,74500.0,75.224,20.7,3171,43320.0,918.0,44216.67,1023817.87,16879.9496276828,97130.8183858957,943567.001241787,68800.0
2021-12-05,68500.0,-1000.0,5000.0,402.677465091024,99.2,269.6,9575.0,35633.3333333333,5100.0,775.0,805.0,65000.0,1089.622,72500.0,75.692,25.35,3272,43918.0,885.0,44116.67,1044007.06,18490.2639071397,91202.5128476784,971294.811059461,67500.0
2021-12-12,67000.0,-200.0,5500.0,425.956440079193,104.4,287.8,9725.0,35333.3333333333,5050.0,780.0,795.0,64500.0,1061.168,72300.0,75.985,21.25,2379,43578.0,860.0,43833.33,1052082.73,20100.5781865965,85274.2073094612,986909.100877135,66800.0
2021-12-19,65800.0,-500.0,4700.0,440.0,109.2,293.0,10325.0,36150.0,4500.0,775.0,793.0,63300.0,1045.276,70000.0,74.975,19.0,2217,44396.0,838.0,44683.33,1052082.73,22878.6538298503,87780.8656990483,987180.518130802,65300.0
2021-12-26,64500.0,-300.0,4700.0,487.67,122.4,296.2,10300.0,35600.0,4750.0,780.0,785.0,63300.0,1045.5275,68900.0,74.467,19.0,2250,43556.0,828.0,43940.0,1052082.73,29860.670382773,120653.394228731,961290.006154042,64200.0
2022-01-02,63600.0,-500.0,4400.0,563.0,120.0,308.0,10675.0,36400.0,4750.0,765.0,785.0,63300.0,1045.02666666667,67500.0,74.271,22.4,2289,43992.0,800.0,45416.67,1062526.23,97700.0,30207.0,1130019.23,63100.0
2022-01-09,64000.0,-400.0,3300.0,563.0,123.0,309.033333333333,10750.0,36400.0,4750.0,765.0,785.0,63300.0,1045.1725,66900.0,74.151,22.4,1764,44076.0,800.0,45833.33,1088634.99,90500.0,57538.0,1121596.99,63600.0
2022-01-16,64000.0,-400.0,3300.0,563.0,128.2,342.55,11225.0,37050.0,4600.0,765.0,765.0,63300.0,1053.924,66900.0,74.383,20.1,1415,45180.0,793.0,47033.33,1088634.99,12300.0,52507.0,1048427.99,63600.0
2022-01-23,64000.0,-400.0,3300.0,608.0,128.4,379.8,11600.0,37383.3333333333,4900.0,765.0,760.0,64000.0,1056.434,66900.0,75.034,19.55,1381,46860.0,755.0,48233.33,1088634.99,118472.0,13502.0,1193604.99,63600.0
2022-01-30,65400.0,-100.0,2600.0,620.0,137.0,397.8,11975.0,37720.0,5300.0,775.0,785.0,64800.0,1040.628,67900.0,74.64,19.75,1423,46975.0,758.0,49560.0,1088634.99,147750.0,55395.0,1180989.99,65300.0
2022-02-06,66300.0,0.0,4100.0,630.0,144.0,398.0,12175.0,38316.6666666667,5400.0,793.0,810.0,64800.0,1069.386,70400.0,75.319,21.15,1977,47900.0,790.0,51066.67,1112583.88,199218.0,50150.0,1261651.88,66300.0
2022-02-13,67300.0,-800.0,3900.0,633.0,149.4,394.0,12450.0,38050.0,5900.0,815.0,900.0,64800.0,1102.582,70400.0,74.67,23.2,1964,48798.0,810.0,50233.33,1116575.36,110808.0,50619.0,1176764.36,66500.0
2022-02-20,67300.0,-800.0,3900.0,583.0,141.2,393.333333333333,12400.0,37900.0,5900.0,830.0,900.0,64800.0,1095.06,70400.0,75.06,23.7,2076,48946.0,880.0,50433.33,1116575.36,79752.0,46441.0,1149886.36,66500.0
2022-02-27,67300.0,-1300.0,5300.0,583.0,137.0,402.0,12650.0,39500.0,6200.0,830.0,890.0,67500.0,1084.108,71300.0,76.41,26.05,2148,49786.0,880.0,51716.67,1116575.36,157686.0,50850.0,1223411.36,66000.0
2022-03-06,70800.0,-2400.0,4800.0,639.0,144.333333333333,436.0,13150.0,43033.3333333333,6500.0,860.0,890.0,73500.0,1100.19,73200.0,76.483,30.7,2718,54202.0,885.0,57483.33,1106322.81,317544.0,39304.0,1384562.81,68400.0
2022-03-13,75800.0,-1400.0,7000.0,714.0,158.2,601.333333333333,14300.0,46483.3333333333,6800.0,915.0,900.0,73500.0,1285.282,81400.0,76.05,32.75,2605,60488.0,945.0,61466.67,1104614.05,43500.0,39468.0,1108646.05,74400.0
2022-03-20,75800.0,-1400.0,7000.0,730.0,145.25,641.0,14000.0,42500.0,6300.0,850.0,910.0,74000.0,1551.458,81400.0,76.28,27.05,2544,58216.0,980.0,56800.0,1104614.05,166782.0,18329.0,1253067.05,74400.0
2022-03-27,75250.0,-1350.0,9600.0,686.0,147.0,571.333333333333,13900.0,43883.3333333333,6150.0,870.0,920.0,74000.0,1574.37,83500.0,75.973,28.9,2357,59642.0,1000.0,59133.33,1104614.05,223399.0,34536.0,1293477.05,73900.0
2022-04-03,77000.0,-500.0,9300.0,676.0,154.4,494.166666666667,13300.0,43066.6666666667,6000.0,920.0,230.0,76500.0,1551.646,85800.0,75.938,26.2,2055,58238.0,980.0,58033.33,1088306.09,125197.0,7500.0,1206003.09,76500.0
2022-04-10,78500.0,300.0,10200.0,630.0,159.4,387.0,12450.0,43316.6666666667,6000.0,920.0,945.0,75500.0,1512.036,89000.0,76.305,24.0,2137,56694.0,980.0,56983.33,1066562.14,14600.0,53421.0,1027741.14,78800.0
2022-04-17,76300.0,300.0,10200.0,646.0,153.0,446.166666666667,11650.0,42400.0,5700.0,935.0,965.0,74500.0,1476.755,86800.0,76.46,26.55,2307,55012.5,980.0,56833.33,1066562.14,48697.0,35753.0,1079506.14,76600.0
2022-04-24,72500.0,2500.0,10700.0,684.0,151.166666666667,464.333333333333,11850.0,45216.6666666667,6050.0,900.0,940.0,71500.0,1453.586,85700.0,76.52,26.15,2404,59134.0,960.0,59533.33,1066562.14,55253.0,26406.0,1095409.14,75000.0
2022-05-01,72500.0,1200.0,9800.0,704.0,141.6,457.5,11250.0,44166.6666666667,5700.0,850.0,935.0,71500.0,1370.922,83500.0,76.956,26.0,2718,56254.0,940.0,57283.33,1066449.87,191298.0,29373.0,1228374.87,73700.0
2022-05-08,72500.0,0.0,10100.0,706.0,143.666666666667,472.5,10975.0,44000.0,5650.0,850.0,935.0,70500.0,1305.295,82600.0,77.47,27.9,3104,56408.0,940.0,56983.33,1065776.25,146750.0,17456.0,1195070.25,72500.0
2022-05-15,71800.0,-400.0,9900.0,675.5,132.0,476.8,10675.0,43850.0,5550.0,820.0,890.0,69500.0,1214.62,81300.0,77.85,28.5,3344,54488.0,895.0,55033.33,1065776.25,27500.0,52001.0,1041275.25,71400.0
2022-05-22,70000.0,-700.0,10000.0,586.67,128.0,490.8,10250.0,42750.0,4800.0,810.0,820.0,65000.0,1154.354,79300.0,77.596,30.1,2681,53662.0,880.0,52566.67,1065776.25,59350.0,23452.0,1101674.25,69300.0
2022-05-29,67000.0,-900.0,9700.0,600.0,133.4,463.333333333333,8875.0,38500.0,4000.0,789.0,780.0,63500.0,1114.422,75800.0,77.592,30.15,2633,48456.0,880.0,48183.33,1065776.25,164544.0,38575.0,1191745.25,66100.0
2022-06-05,65100.0,-1300.0,9200.0,585.0,137.8,406.8,8550.0,38483.3333333333,3600.0,780.0,750.0,62300.0,1048.952,73000.0,78.116,29.5,2320,47520.0,830.0,47933.33,1032258.25,128848.0,5655.0,1155451.25,63800.0
2022-06-12,63500.0,-400.0,8900.0,620.0,145.8,357.8,8100.0,37983.3333333333,3300.0,785.0,710.0,60100.0,1010.522,72000.0,77.935,29.1,2578,47278.0,845.0,46850.0,1018851.05,105073.0,59964.0,1063960.05,63100.0
2022-06-19,62100.0,-700.0,8100.0,630.0,134.8,342.166666666667,7775.0,37833.3333333333,3150.0,760.0,700.0,59200.0,943.136,69500.0,78.23,30.1,2331,48848.0,830.0,47150.0,1018851.05,55510.0,71054.0,1003307.05,61400.0
2022-06-26,61800.0,-500.0,7700.0,583.0,115.0,332.833333333333,7575.0,37500.0,3100.0,695.0,630.0,58500.0,913.566,69000.0,78.928,26.85,2214,47160.0,800.0,47116.67,1018851.05,98487.0,85595.0,1031743.05,61300.0
2022-07-03,61100.0,-900.0,8300.0,573.0,120.6,280.0,8000.0,38550.0,3200.0,675.0,590.0,58500.0,882.556,68500.0,79.26,25.9,2067,49822.0,750.0,49233.33,1009898.77,103650.0,26996.0,1086552.77,60200.0
2022-07-10,61100.0,-1300.0,8200.0,537.0,113.4,244.833333333333,8325.0,39766.6666666667,3500.0,660.0,600.0,58500.0,867.138,68000.0,79.76,24.0,2150,50848.0,730.0,50683.33,997962.4,67000.0,68137.0,996825.4,59800.0
2022-07-17,61100.0,-1300.0,8200.0,525.0,107.6,212.666666666667,8800.0,42466.6666666667,3500.0,618.0,612.5,58500.0,859.874,68000.0,79.83,23.25,2146,53446.0,720.0,51666.67,997962.4,38897.0,34703.0,1002156.4,59800.0
2022-07-24,60800.0,-1200.0,8400.0,493.0,97.6,198.0,8850.0,40700.0,3550.0,625.0,590.0,57300.0,874.344,68000.0,79.336,23.35,1895,51902.0,685.0,49283.33,997962.4,41492.0,80510.0,958944.4,59600.0
2022-07-31,58600.0,-800.0,9800.0,437.0,109.0,180.166666666667,8800.0,40716.6666666667,3650.0,588.0,600.0,57000.0,867.142,67600.0,79.36,21.0,1560,52230.0,670.0,50100.0,997962.4,56006.0,59031.0,994937.4,57800.0
2022-08-07,58200.0,-800.0,10100.0,397.0,110.4,172.666666666667,9150.0,42666.6666666667,3250.0,605.0,570.0,56500.0,844.406,67500.0,79.641,18.8,1477,52752.0,660.0,51233.33,1007990.22,116023.0,24125.0,1099888.22,57400.0
2022-08-14,58000.0,-700.0,9600.0,420.0,109.0,195.4,9200.0,42560.0,3600.0,612.0,570.0,56200.0,790.062,66900.0,79.92,19.8,1279,52685.0,678.0,51360.0,1007990.22,0.0,22175.0,985815.22,57300.0
2022-08-21,58000.0,-700.0,9600.0,442.0,102.25,241.4,8900.0,43320.0,3400.0,620.0,570.0,55800.0,759.782,66900.0,79.961,19.8,1082,53027.5,678.0,51600.0,1007990.22,69855.0,79664.0,998181.22,57300.0
2022-08-28,57300.0,-600.0,10100.0,445.0,101.6,253.666666666667,8550.0,42583.3333333333,3400.0,605.0,570.0,55500.0,707.062,66800.0,79.717,18.6,1086,50722.0,645.0,51150.0,1007990.22,81466.0,110623.0,978833.22,56700.0
2022-09-04,56400.0,-500.0,10400.0,443.0,100.6,255.0,8350.0,41300.0,3400.0,590.0,520.0,55900.0,753.824,66300.0,79.635,18.25,1213,49440.0,645.0,50300.0,1009344.97,69300.0,29098.0,1049546.97,55900.0
2022-09-11,56400.0,-1200.0,10500.0,443.0,97.4,257.5,8100.0,40200.0,3450.0,580.0,553.0,55600.0,770.478,65700.0,79.686,20.95,1553,49382.0,625.0,49716.67,1010361.03,27000.0,65400.0,971961.03,55200.0
2022-09-18,56900.0,-800.0,9600.0,427.0,102.4,245.833333333333,8100.0,39450.0,3400.0,595.0,558.0,56300.0,752.108,65700.0,81.25,22.1,1816,50894.0,625.0,49833.33,1010361.03,71750.0,130699.0,951412.03,56100.0
2022-09-25,57600.0,-1100.0,9200.0,421.0,97.6,237.0,8100.0,38716.6666666667,3500.0,575.0,564.0,56400.0,727.215,65700.0,81.509,21.25,1760,49434.0,625.0,49100.0,1010361.03,101574.0,45451.0,1066484.03,56500.0
2022-10-02,58100.0,-600.0,8700.0,420.0,97.2,246.666666666667,8250.0,39250.0,3500.0,575.0,565.0,56500.0,712.184,66200.0,82.82,19.6,1961,49558.0,615.0,50300.0,1019089.13,176000.0,10618.0,1184471.13,57500.0
2022-10-09,58100.0,-600.0,8700.0,440.0,95.75,254.4,8300.0,39360.0,3500.0,590.0,585.0,57400.0,714.606,66200.0,82.34,21.65,1838,49667.5,615.0,50480.0,1040909.37,6000.0,145023.0,901886.37,57500.0
2022-10-16,57800.0,-800.0,8600.0,445.0,96.6,264.0,8275.0,39400.0,3500.0,590.0,580.0,56800.0,671.99,65600.0,82.529,21.1,1819,49582.0,615.0,50300.0,1040909.37,8000.0,39666.0,1009243.37,57000.0
2022-10-23,57300.0,-1000.0,9000.0,450.0,94.0,274.833333333333,8000.0,38483.3333333333,3700.0,580.0,590.0,56800.0,645.442,65300.0,82.261,21.35,1534,49114.0,615.0,49266.67,1040909.37,32000.0,158933.0,913976.37,56300.0
2022-10-30,57300.0,-1000.0,9000.0,452.0,87.0,287.5,8000.0,37825.0,3600.0,575.0,560.0,56500.0,649.132,65300.0,81.962,18.8,1323,48535.0,615.0,49200.0,1040909.37,109708.0,73950.0,1076667.37,56300.0
2022-11-06,57300.0,-1200.0,7500.0,439.0,82.8333333333333,294.333333333333,7800.0,36983.3333333333,3500.0,570.0,544.0,55900.0,640.668,63600.0,80.477,18.15,1355,47462.0,570.0,47866.67,1076159.88,73900.0,62494.0,1087565.88,56100.0
2022-11-13,57000.0,-900.0,7300.0,404.5,88.6,296.333333333333,7800.0,36150.0,3400.0,515.0,528.0,54600.0,649.732,63400.0,81.617,17.5,1189,46032.5,555.0,46950.0,1082034.97,0.0,26199.0,1055835.97,56100.0
2022-11-20,57000.0,-900.0,6500.0,378.0,95.8,264.166666666667,7600.0,34100.0,3400.0,570.0,525.0,54600.0,647.616,62600.0,81.685,16.35,1324,44102.0,575.0,44683.33,1082034.97,5400.0,58105.0,1029329.97,56100.0
2022-11-27,57000.0,-900.0,6500.0,395.0,96.0,231.833333333333,8750.0,33800.0,3900.0,550.0,525.0,54600.0,629.44,62600.0,81.41,14.65,1324,43574.0,568.0,44533.33,1082034.97,70653.0,129157.0,1023530.97,56100.0
2022-12-04,56400.0,-800.0,6500.0,397.0,100.8,228.833333333333,8450.0,34700.0,4250.0,545.0,518.0,54100.0,634.644,62100.0,82.41,15.4,1386,44624.0,585.0,45200.0,1093242.79,107919.0,43209.0,1157952.79,55600.0
2022-12-11,55300.0,-1200.0,6200.0,400.0,109.0,231.333333333333,8725.0,36216.6666666667,4350.0,580.0,550.0,53700.0,658.732,60300.0,82.706,14.85,1560,46244.0,585.0,46700.0,1101648.66,0.0,72582.0,1029066.66,54100.0
2022-12-18,54500.0,-1000.0,5900.0,405.0,111.0,230.0,8900.0,36266.6666666667,4500.0,590.0,578.0,54100.0,699.76,59400.0,82.78,14.05,1515,46130.0,585.0,46100.0,1101648.66,0.0,58706.0,1042942.66,53500.0
2022-12-25,54600.0,-900.0,5500.0,393.0,111.8,249.166666666667,9250.0,36300.0,4500.0,600.0,588.0,54500.0,711.928,59200.0,82.717,14.0,1300,46304.0,625.0,46216.67,1101648.66,6466.0,89040.0,1019074.66,53700.0
2023-01-01,55500.0,-1000.0,4700.0,401.0,115.0,268.166666666667,9475.0,38000.0,4700.0,605.0,588.0,56000.0,723.6725,59200.0,82.27,13.8,1130,48134.0,625.0,48266.67,1098456.73,216050.0,121332.0,1193174.73,54500.0
2023-01-08,57500.0,-600.0,4500.0,404.0,117.0,280.166666666667,9725.0,38350.0,4850.0,610.0,588.0,56000.0,736.2575,61400.0,81.28,13.3,946,48980.0,625.0,50050.0,1079305.16,43500.0,54473.0,1068332.16,56900.0
2023-01-15,57500.0,-600.0,5100.0,449.0,121.8,287.0,9700.0,37516.6666666667,4900.0,625.0,613.0,56800.0,769.228,62000.0,80.979,12.25,763,48732.0,653.0,50250.0,1079305.16,19500.0,109431.0,989374.16,56900.0
2023-01-22,58500.0,-600.0,5600.0,449.0,123.6,295.5,10300.0,37433.3333333333,5000.0,645.0,613.0,57800.0,801.514,63500.0,81.51,12.8,676,50335.0,683.0,51200.0,1079305.16,61500.0,53531.0,1087274.16,57900.0
2023-01-29,60400.0,-700.0,5000.0,449.0,127.0,304.0,10250.0,37080.0,5250.0,645.0,688.0,60400.0,824.278,64700.0,82.206,13.15,621,50167.5,683.0,51040.0,1079305.16,229950.0,100951.0,1208304.16,59700.0
2023-02-05,61300.0,-400.0,4500.0,422.0,127.6,317.0,10200.0,36583.3333333333,5400.0,655.0,688.0,59800.0,820.618,65400.0,82.51,13.8,602,48936.0,720.0,50233.33,1083492.55,0.0,74322.0,1009170.55,60900.0
2023-02-12,60600.0,-800.0,5500.0,445.0,124.2,337.666666666667,10050.0,36000.0,5400.0,655.0,680.0,58400.0,817.598,65300.0,82.75,13.55,538,47936.0,710.0,48716.67,1085167.5,19220.0,51899.0,1052488.5,59800.0
2023-02-19,59100.0,-800.0,5700.0,455.0,124.2,349.5,10025.0,36416.6666666667,5400.0,660.0,680.0,59400.0,831.554,64000.0,82.897,12.45,883,47840.0,700.0,48800.0,1085167.5,11000.0,105432.0,990735.5,58300.0
2023-02-26,60300.0,-1000.0,5000.0,450.0,130.0,339.666666666667,10200.0,36900.0,5700.0,675.0,695.0,59800.0,842.664,64300.0,81.68,16.5,1211,49166.0,700.0,48450.0,1085167.5,143000.0,95546.0,1132621.5,59300.0
2023-03-05,61100.0,-400.0,4400.0,438.0,125.6,317.833333333333,10200.0,37433.3333333333,5700.0,675.0,730.0,59800.0,855.526,65100.0,81.96,17.35,1424,49174.0,710.0,48933.33,1089973.66,150287.0,77629.0,1162631.66,60700.0
2023-03-12,61200.0,-500.0,4400.0,440.0,126.5,329.75,10000.0,38666.6666666667,5700.0,695.0,780.0,59500.0,886.974,65100.0,82.52,17.3,1535,49755.0,710.0,49700.0,1091896.13,23250.0,13884.0,1101262.13,60700.0
2023-03-19,61000.0,-1000.0,4800.0,440.0,131.666666666667,315.833333333333,9925.0,38766.6666666667,5700.0,695.0,780.0,59400.0,904.792,64800.0,82.334,16.15,1489,50235.0,710.0,48600.0,1091896.13,62134.0,144687.0,1009343.13,60000.0
2023-03-26,60800.0,-800.0,4600.0,438.0,125.0,301.333333333333,9800.0,37600.0,5700.0,695.0,750.0,59400.0,918.038,64600.0,82.16,15.5,1389,48572.0,709.0,47683.33,1091896.13,174039.0,27111.0,1238824.13,60000.0
2023-04-02,60800.0,-900.0,4500.0,430.0,124.0,281.166666666667,9700.0,37883.3333333333,5700.0,685.0,735.0,60250.0,927.246,64400.0,81.86,16.6,1560,48617.5,688.0,48300.0,1096117.81,137700.0,90356.0,1143461.81,59900.0
2023-04-09,60800.0,-600.0,4300.0,427.0,122.0,260.5,9625.0,38500.0,5700.0,680.0,720.0,60300.0,933.4,64500.0,81.82,16.9,1435,48723.3333333333,685.0,48283.33,1106672.0,0.0,26046.0,1080626.0,60200.0
2023-04-16,61000.0,-900.0,4400.0,421.0,120.5,251.0,9325.0,38250.0,5700.0,665.0,705.0,60050.0,933.438,64500.0,82.03,16.2,1504,47402.5,680.0,47816.67,1106672.0,27000.0,38685.0,1094987.0,60100.0
2023-04-23,60900.0,-950.0,4300.0,415.0,119.6,238.333333333333,9300.0,38416.6666666667,5700.0,665.0,650.0,59800.0,920.436,64250.0,81.72,16.4,1576,48682.0,665.0,48283.33,1106672.0,69545.0,36442.0,1139775.0,59950.0
2023-04-30,60100.0,-600.0,4150.0,404.0,107.4,216.333333333333,9275.0,37683.3333333333,5600.0,615.0,630.0,59000.0,917.09,63650.0,81.7,16.4,1558,47354.0,660.0,47566.67,1106672.0,258433.0,49281.0,1315824.0,59500.0
2023-05-07,60000.0,-1000.0,4150.0,396.0,105.75,205.333333333333,8875.0,36766.6666666667,5600.0,597.5,630.0,58850.0,892.214,63150.0,82.173,16.4,1558,45652.5,625.0,46300.0,1064955.16,181080.0,35225.0,1210810.16,59000.0
2023-05-14,59600.0,-1150.0,4450.0,370.0,106.2,215.166666666667,8750.0,37133.3333333333,5600.0,580.0,630.0,58450.0,872.855,62900.0,82.878,14.1,1384,45322.0,625.0,47133.33,1064955.16,20346.0,17914.0,1067387.16,58450.0
2023-05-21,58700.0,-1350.0,5350.0,357.0,108.0,206.0,9075.0,38166.6666666667,5400.0,550.0,595.0,58400.0,831.702,62700.0,82.57,14.1,1172,47698.0,615.0,47200.0,1064955.16,79200.0,28488.0,1115667.16,57350.0
2023-05-28,58200.0,-1400.0,5150.0,332.0,102.0,198.0,9150.0,37483.3333333333,5400.0,545.0,595.0,58000.0,808.586,61950.0,82.398,14.1,919,45942.0,605.0,46116.67,1064955.16,126639.0,99495.0,1092099.16,56800.0
2023-06-04,57600.0,-1600.0,5100.0,313.0,103.2,199.75,9050.0,37583.3333333333,5500.0,530.0,595.0,57400.0,781.8825,61100.0,82.44,13.8,1055,46130.0,600.0,45533.33,1072557.35,123800.0,39612.0,1156745.35,56000.0
2023-06-11,57100.0,-1850.0,4950.0,307.0,109.8,201.6,9000.0,37200.0,5500.0,560.0,580.0,56550.0,757.416,60200.0,81.91,13.85,1076,46572.0,595.0,45866.67,1078259.0,46000.0,78309.0,1045950.0,55250.0
2023-06-18,56400.0,-900.0,4200.0,304.0,114.2,200.0,9100.0,37000.0,5200.0,550.0,580.0,56300.0,746.498,59700.0,81.98,15.2,1240,47946.0,580.0,45816.67,1078259.0,7443.0,68123.0,1017579.0,55500.0
2023-06-25,56300.0,-900.0,4250.0,305.0,113.666666666667,200.75,9100.0,36966.6666666667,5200.0,557.0,580.0,56300.0,738.386,59650.0,82.091,15.0,1091,47512.0,590.0,45616.67,1078259.0,35416.0,81924.0,1031751.0,55400.0
2023-07-02,56300.0,-1150.0,4050.0,308.0,112.5,203.333333333333,9050.0,36283.3333333333,4950.0,550.0,575.0,56000.0,733.596,59200.0,82.61,15.0,1009,46125.0,585.0,44600.0,1073743.71,103250.0,56519.0,1120474.71,55150.0
2023-07-09,56300.0,-1100.0,3900.0,306.0,111.166666666667,197.333333333333,9000.0,34616.6666666667,4800.0,560.0,575.0,56000.0,745.308,59100.0,82.049,15.2,1090,45710.0,600.0,43416.67,1062455.48,27000.0,42637.0,1046818.48,55200.0
2023-07-16,56500.0,-1200.0,3800.0,304.0,109.0,196.4,9000.0,34000.0,4700.0,550.0,570.0,56000.0,745.104,59100.0,81.98,15.4,978,44942.0,600.0,42633.33,1062455.48,66390.0,145370.0,983475.48,55300.0
2023-07-23,56500.0,-900.0,3800.0,311.0,115.4,200.0,8950.0,34483.3333333333,4200.0,555.0,585.0,56100.0,735.956,59400.0,82.225,15.4,1110,44396.6666666667,605.0,42400.0,1062455.48,10974.0,77157.0,996272.48,55600.0
2023-07-30,56800.0,-900.0,4050.0,320.0,115.2,204.0,8800.0,33650.0,4200.0,585.0,570.0,56100.0,718.932,59950.0,82.668,15.4,1136,44030.0,605.0,42350.0,1062455.48,113730.0,90915.0,1085270.48,55900.0
2023-08-06,57000.0,-1000.0,4400.0,330.0,108.0,210.2,8975.0,34750.0,4200.0,582.5,565.0,56800.0,703.938,60400.0,82.87,15.0,1129,44480.0,610.0,43716.67,1096419.35,145338.0,122605.0,1119152.35,56000.0
2023-08-13,57100.0,-700.0,4400.0,334.0,104.4,215.8,9050.0,34900.0,4200.0,570.0,565.0,56800.0,701.674,60800.0,83.14,14.0,1237,44302.0,590.0,43433.33,1102080.0,2000.0,103764.0,1000316.0,56400.0
2023-08-20,57200.0,-800.0,4400.0,330.0,105.5,221.25,9150.0,35640.0,4400.0,560.0,569.0,56800.0,688.888,60800.0,82.637,14.0,1080,44980.0,590.0,44520.0,1102080.0,56900.0,122231.0,1036749.0,56400.0
2023-08-27,57200.0,-800.0,4400.0,330.0,112.8,223.833333333333,9450.0,35966.6666666667,4400.0,550.0,565.0,57150.0,701.36,60800.0,82.689,12.5,1065,45834.0,580.0,45266.67,1102080.0,39200.0,46158.0,1095122.0,56400.0
2023-09-03,57500.0,-800.0,4500.0,322.0,116.25,229.333333333333,9950.0,36500.0,4500.0,550.0,565.0,58100.0,722.038,61200.0,83.004,13.0,1186,46472.0,585.0,46780.0,1106672.0,107000.0,133668.0,1080004.0,56700.0
2023-09-10,58300.0,-650.0,4000.0,323.0,118.8,233.2,10150.0,36733.3333333333,4600.0,557.5,560.0,58100.0,705.726,61650.0,83.069,14.0,1381,46606.0,580.0,46766.67,1112794.67,25000.0,24092.0,1113702.67,57650.0
2023-09-17,58300.0,-600.0,4300.0,330.0,121.6,244.0,10250.0,36716.6666666667,4950.0,555.0,570.0,58450.0,679.09,62000.0,82.97,14.0,1593,46038.0,580.0,46550.0,1112794.67,1000.0,67820.0,1045974.67,57700.0
2023-09-24,58300.0,-350.0,5050.0,347.0,123.6,258.6,10650.0,36966.6666666667,5300.0,560.0,570.0,59150.0,671.8,63000.0,83.03,16.0,1701,47147.5,585.0,46660.0,1112794.67,25724.0,69530.0,1068988.67,57950.0
2023-10-01,59100.0,-250.0,5050.0,356.0,119.5,260.0,10500.0,36933.3333333333,5300.0,550.0,570.0,59300.0,661.378,63900.0,83.118,17.0,1929,46264.0,588.0,46100.0,1113314.0,76000.0,65539.0,1123775.0,58850.0
2023-10-08,59100.0,-150.0,4950.0,365.0,120.0,267.75,10200.0,36500.0,5100.0,550.0,570.0,59100.0,657.482,63900.0,83.255,17.3,1945,45837.5,588.0,46180.0,1116430.0,90836.0,83129.0,1124137.0,58950.0
2023-10-15,59000.0,-550.0,5100.0,372.0,116.6,275.8,10050.0,36000.0,5000.0,530.0,570.0,58550.0,643.27,63550.0,83.15,17.3,2046,45086.0,580.0,45583.33,1116430.0,1000.0,153473.0,963957.0,58450.0
2023-10-22,58400.0,-700.0,5600.0,373.0,119.0,275.6,10000.0,35250.0,5100.0,530.0,575.0,58000.0,643.444,63300.0,83.265,16.5,1563,44570.0,565.0,44566.67,1116430.0,1000.0,77507.0,1039923.0,57700.0
2023-10-29,58400.0,-1900.0,6600.0,373.0,118.25,269.5,9700.0,34240.0,4700.0,520.0,575.0,58000.0,640.502,63100.0,83.14,16.0,1462,44070.0,575.0,44260.0,1116430.0,8450.0,134154.0,990726.0,56500.0
2023-11-05,57300.0,-1350.0,7150.0,365.0,123.8,272.0,9475.0,33950.0,4850.0,530.0,565.0,58000.0,672.82,63100.0,83.309,16.5,1643,44224.0,575.0,43666.67,1120871.67,55500.0,208205.0,968166.67,55950.0
2023-11-12,57300.0,-2000.0,7500.0,365.0,127.2,258.8,9325.0,33666.6666666667,4900.0,545.0,560.0,58000.0,688.262,62800.0,83.244,15.0,1820,43696.6666666667,595.0,43100.0,1122648.33,2000.0,159675.0,964973.33,55300.0
2023-11-19,57300.0,-2000.0,7500.0,365.0,130.5,252.5,9675.0,33780.0,4900.0,550.0,560.0,58000.0,709.362,62800.0,83.34,16.0,2102,43512.5,595.0,43400.0,1122648.33,0.0,285635.0,837013.33,55300.0
2023-11-26,56700.0,-1700.0,7400.0,365.0,133.4,255.4,9700.0,34000.0,5000.0,565.0,570.0,58000.0,728.042,62400.0,83.26,16.0,3192,44296.0,595.0,43033.33,1122648.33,0.0,304285.0,818363.33,55000.0
